# Opening names, from lichess-org/chess-openings (CC0), with
# Persian family names added. Built by python/openings.py.
# eco<TAB>name<TAB>persian family<TAB>moves in UCI
A90	Dutch Defense: Classical Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 d7d5 g1f3
A90	Dutch Defense: Nimzo-Dutch Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8b4
A90	Dutch Defense: Nimzo-Dutch Variation, Alekhine Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8b4 c1d2 b4e7
A90	Dutch Defense: Stonewall Variation, Modern Variation	دفاع هلندی	d2d4 f7f5 c2c4 e7e6 g1f3 g8f6 g2g3 c7c6 f1g2 d7d5 e1g1 f8d6
A91	Dutch Defense: Classical Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7
A91	Dutch Defense: Classical Variation, Blackburne Attack	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1h3
A92	Dutch Defense: Alekhine Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 f6e4
A92	Dutch Defense: Classical Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8
A92	Dutch Defense: Stonewall Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d5 b1c3
A92	Dutch Defense: Stonewall Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d5
A93	Dutch Defense: Stonewall Variation, Botvinnik Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d5 b2b3
A94	Dutch Defense: Stonewall Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d5 b2b3 c7c6 c1a3
A95	Dutch Defense: Stonewall Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d5 b1c3 c7c6
A95	Dutch Defense: Stonewall Variation, Chekhover Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d5 b1c3 c7c6 d1c2 d8e8 c1g5
A96	Dutch Defense: Classical Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6
A96	Dutch Defense: Classical Variation, Buenos Aires Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6 b1c3 a7a5
A96	Dutch Defense: Classical Variation, Huisl Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6 b1c3 f6e4
A97	Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6 b1c3 d8e8
A97	Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Winter Variation	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6 b1c3 d8e8 f1e1
A98	Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6 b1c3 d8e8 d1c2
A99	Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Modern Main Line	دفاع هلندی	d2d4 f7f5 c2c4 g8f6 g2g3 e7e6 f1g2 f8e7 g1f3 e8g8 e1g1 d7d6 b1c3 d8e8 b2b3
B00	Barnes Defense	دفاع بارنز	e2e4 f7f6
B00	Borg Defense	دفاع بورگ	e2e4 g7g5
B00	Borg Defense: Borg Gambit	دفاع بورگ	e2e4 g7g5 d2d4 f8g7
B00	Borg Defense: Troon Gambit	دفاع بورگ	e2e4 g7g5 d2d4 h7h6 h2h4 g5g4
B00	Borg Defense: Zilbermints Gambit	دفاع بورگ	e2e4 g7g5 d2d4 e7e5
B00	Carr Defense	دفاع کار	e2e4 h7h6
B00	Carr Defense: Zilbermints Gambit	دفاع کار	e2e4 h7h6 d2d4 e7e5
B00	Duras Gambit	گامبی دوراس	e2e4 f7f5
B00	Fried Fox Defense	دفاع فرایدفاکس	e2e4 f7f6 d2d4 e8f7
B00	Goldsmith Defense	دفاع گلداسمیت	e2e4 h7h5
B00	Goldsmith Defense: Picklepuss Defense	دفاع گلداسمیت	e2e4 h7h5 d2d4 g8f6
B00	Hippopotamus Defense	دفاع اسب‌آبی	e2e4 g8h6
B00	Hippopotamus Defense	دفاع اسب‌آبی	e2e4 g8h6 d2d4 g7g6 c2c4 f7f6
B00	King's Pawn Game	بازی پیاده‌ی شاه	e2e4
B00	Lemming Defense	دفاع لمینگ	e2e4 b8a6
B00	Lion Defense: Lion's Jaw	دفاع شیر	e2e4 d7d6 d2d4 g8f6 f2f3
B00	Nimzowitsch Defense	دفاع نیمزوویچ	e2e4 b8c6
B00	Nimzowitsch Defense	دفاع نیمزوویچ	e2e4 b8c6 d2d4
B00	Nimzowitsch Defense: Breyer Variation	دفاع نیمزوویچ	e2e4 b8c6 b1c3 g8f6 d2d4 e7e5
B00	Nimzowitsch Defense: Colorado Countergambit	دفاع نیمزوویچ	e2e4 b8c6 g1f3 f7f5
B00	Nimzowitsch Defense: Colorado Countergambit Accepted	دفاع نیمزوویچ	e2e4 b8c6 g1f3 f7f5 e4f5
B00	Nimzowitsch Defense: Declined Variation	دفاع نیمزوویچ	e2e4 b8c6 g1f3
B00	Nimzowitsch Defense: El Columpio Defense	دفاع نیمزوویچ	e2e4 b8c6 g1f3 g8f6 e4e5 f6g4
B00	Nimzowitsch Defense: El Columpio Defense, El Columpio Gambit	دفاع نیمزوویچ	e2e4 b8c6 g1f3 g8f6 e4e5 f6g4 d2d4 d7d6 h2h3 g4h6 e5e6
B00	Nimzowitsch Defense: El Columpio Defense, Exchange Variation	دفاع نیمزوویچ	e2e4 b8c6 g1f3 g8f6 e4e5 f6g4 d2d4 d7d6 h2h3 g4h6 e5d6
B00	Nimzowitsch Defense: El Columpio Defense, Pin Variation	دفاع نیمزوویچ	e2e4 b8c6 g1f3 g8f6 e4e5 f6g4 d2d4 d7d6 h2h3 g4h6 f1b5
B00	Nimzowitsch Defense: Franco-Nimzowitsch Variation	دفاع نیمزوویچ	e2e4 b8c6 g1f3 e7e6
B00	Nimzowitsch Defense: French Connection	دفاع نیمزوویچ	e2e4 b8c6 b1c3 e7e6
B00	Nimzowitsch Defense: Hornung Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 c1e3
B00	Nimzowitsch Defense: Kennedy Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5
B00	Nimzowitsch Defense: Kennedy Variation, Bielefelder Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 f8c5
B00	Nimzowitsch Defense: Kennedy Variation, Hammer Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 f7f6
B00	Nimzowitsch Defense: Kennedy Variation, Herford Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 d8h4
B00	Nimzowitsch Defense: Kennedy Variation, Keres Attack	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 c6e5 b1c3
B00	Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4d5
B00	Nimzowitsch Defense: Kennedy Variation, Main Line	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 c6e5 f2f4 e5g6
B00	Nimzowitsch Defense: Kennedy Variation, Paulsen Attack	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 c6e5 g1f3
B00	Nimzowitsch Defense: Kennedy Variation, Riemann Defense	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 c6e5 f2f4 e5c6
B00	Nimzowitsch Defense: Kennedy Variation, de Smet Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 e7e5 d4e5 d7d6
B00	Nimzowitsch Defense: Mikenas Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d6
B00	Nimzowitsch Defense: Neo-Mongoloid Defense	دفاع نیمزوویچ	e2e4 b8c6 d2d4 f7f6
B00	Nimzowitsch Defense: Pirc Connection	دفاع نیمزوویچ	e2e4 b8c6 b1c3 g7g6
B00	Nimzowitsch Defense: Pseudo-Spanish Variation	دفاع نیمزوویچ	e2e4 b8c6 f1b5
B00	Nimzowitsch Defense: Scandinavian Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5
B00	Nimzowitsch Defense: Scandinavian Variation, Aachen Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 e4d5 c6b4
B00	Nimzowitsch Defense: Scandinavian Variation, Advance Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 e4e5
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 d5e4
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation, Brandics Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 a7a6
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation, Erben Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 g7g6
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation, Heinola-Deppe Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 e7e5
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation, Nimzowitsch Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 d5e4 d4d5 c6e5
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation, Richter Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 d5e4 d4d5 c6b8 f2f3
B00	Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation, Vehre Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 b1c3 g8f6
B00	Nimzowitsch Defense: Scandinavian Variation, Exchange Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 e4d5 d8d5
B00	Nimzowitsch Defense: Scandinavian Variation, Exchange Variation, Marshall Gambit	دفاع نیمزوویچ	e2e4 b8c6 d2d4 d7d5 e4d5 d8d5 b1c3
B00	Nimzowitsch Defense: Wheeler Gambit	دفاع نیمزوویچ	e2e4 b8c6 b2b4
B00	Nimzowitsch Defense: Williams Variation	دفاع نیمزوویچ	e2e4 b8c6 g1f3 d7d6
B00	Nimzowitsch Defense: Woodchuck Variation	دفاع نیمزوویچ	e2e4 b8c6 d2d4 a7a6
B00	Owen Defense	دفاع اوون	e2e4 b7b6
B00	Owen Defense: Guatemala Defense	دفاع اوون	e2e4 b7b6 d2d4 c8a6
B00	Owen Defense: Hekili-Loa Gambit	دفاع اوون	e2e4 b7b6 d2d4 c7c5 d4c5 b8c6
B00	Owen Defense: Matovinsky Gambit	دفاع اوون	e2e4 b7b6 d2d4 c8b7 f1d3 f7f5 e4f5 b7g2 d1h5 g7g6
B00	Owen Defense: Naselwaus Gambit	دفاع اوون	e2e4 b7b6 d2d4 c8b7 c1g5
B00	Owen Defense: Smith Gambit	دفاع اوون	e2e4 b7b6 d2d4 c8b7 g1f3
B00	Owen Defense: Unicorn Variation	دفاع اوون	e2e4 f7f6 d2d4 b7b6 c2c4 c8b7
B00	Owen Defense: Wind Gambit	دفاع اوون	e2e4 b7b6 d2d4 c8b7 f2f3 e7e5
B00	Pirc Defense	دفاع پیرتس	e2e4 d7d6
B00	Pirc Defense	دفاع پیرتس	e2e4 d7d6 d2d4
B00	Pirc Defense	دفاع پیرتس	e2e4 d7d6 d2d4 g8f6
B00	Pirc Defense: Roscher Gambit	دفاع پیرتس	e2e4 d7d6 d2d4 g8f6 g1f3
B00	Rat Defense: Antal Defense	دفاع موش	e2e4 d7d6 d2d4 b8d7
B00	Rat Defense: Fuller Gambit	دفاع موش	e2e4 d7d6 f2f4 d6d5 e4d5 g8f6
B00	Rat Defense: Harmonist	دفاع موش	e2e4 d7d6 f2f4
B00	Rat Defense: Petruccioli Attack	دفاع موش	e2e4 d7d6 h2h4
B00	Rat Defense: Spike Attack	دفاع موش	e2e4 d7d6 g2g4
B00	St. George Defense	دفاع سنت جورج	e2e4 a7a6
B00	St. George Defense: Polish Variation	دفاع سنت جورج	e2e4 a7a6 d2d4 b7b5 g1f3 c8b7 f1d3 e7e6
B00	St. George Defense: San Jorge Variation	دفاع سنت جورج	e2e4 a7a6 d2d4 b7b5 g1f3 c8b7 f1d3 d7d6 e1g1 g7g6 c2c3 f8g7
B00	St. George Defense: Zilbermints Gambit	دفاع سنت جورج	e2e4 a7a6 d2d4 e7e5
B00	Van Geet Opening: Berlin Gambit	گشایش فان گیت	e2e4 b8c6 d2d4 d7d5 b1c3 d5e4 d4d5
B00	Ware Defense	دفاع ویر	e2e4 a7a5
B00	Ware Defense: Snagglepuss Defense	دفاع ویر	e2e4 a7a5 d2d4 b8c6
B01	Scandinavian Defense	دفاع اسکاندیناوی	e2e4 d7d5
B01	Scandinavian Defense	دفاع اسکاندیناوی	e2e4 d7d5 b2b3
B01	Scandinavian Defense: Anderssen Counterattack	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 e7e5
B01	Scandinavian Defense: Anderssen Counterattack, Collijn Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 e7e5 g1f3 c8g4
B01	Scandinavian Defense: Anderssen Counterattack, Goteborg System	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 e7e5 g1f3
B01	Scandinavian Defense: Anderssen Counterattack, Orthodox Attack	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 e7e5 d4e5 b8c6 g1f3 f8b4 c1d2
B01	Scandinavian Defense: Blackburne Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 c7c6 d5c6 b8c6
B01	Scandinavian Defense: Blackburne-Kloosterboer Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 c7c6
B01	Scandinavian Defense: Boehnke Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 e7e5 d5e6 c8e6
B01	Scandinavian Defense: Bronstein Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d6 d2d4 g8f6 g1f3 a7a6
B01	Scandinavian Defense: Classical Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 g8f6 g1f3 c8f5
B01	Scandinavian Defense: Grünfeld Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 g8f6 g1f3 c8f5 f3e5 c7c6 g2g4
B01	Scandinavian Defense: Gubinsky-Melts Defense	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d6
B01	Scandinavian Defense: Icelandic-Palme Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 c2c4 e7e6
B01	Scandinavian Defense: Kiel Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 f6d5 c2c4 d5b4
B01	Scandinavian Defense: Kloosterboer Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 c7c6 d5c6 e7e5
B01	Scandinavian Defense: Kádas Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c7c6 d5c6 e7e5
B01	Scandinavian Defense: Lasker Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 g8f6 g1f3 c8g4 h2h3
B01	Scandinavian Defense: Main Line	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5
B01	Scandinavian Defense: Main Line, Leonhardt Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 b2b4
B01	Scandinavian Defense: Main Line, Mieses Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 g8f6
B01	Scandinavian Defense: Marshall Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 f6d5
B01	Scandinavian Defense: Mieses-Kotroc Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5
B01	Scandinavian Defense: Modern Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6
B01	Scandinavian Defense: Modern Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4
B01	Scandinavian Defense: Modern Variation, Gipslis Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 f6d5 g1f3 c8g4
B01	Scandinavian Defense: Modern Variation, Wing Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 g7g6 c2c4 b7b5
B01	Scandinavian Defense: Panov Transfer	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 c2c4 c7c6
B01	Scandinavian Defense: Portuguese Gambit	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4
B01	Scandinavian Defense: Portuguese Gambit, Banker Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f2f3 g4f5 c2c4
B01	Scandinavian Defense: Portuguese Gambit, Classical Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 g1f3
B01	Scandinavian Defense: Portuguese Gambit, Correspondence Refutation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f2f3 g4f5 g2g4
B01	Scandinavian Defense: Portuguese Gambit, Elbow Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f1b5 c7c6
B01	Scandinavian Defense: Portuguese Gambit, Jadoul Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f2f3 g4f5 f1b5 b8d7 c2c4
B01	Scandinavian Defense: Portuguese Gambit, Lusophobe Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f1b5 b8d7 b5e2
B01	Scandinavian Defense: Portuguese Gambit, Melbourne Shuffle Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f2f3 g4f5 f1b5 b8d7 b1c3
B01	Scandinavian Defense: Portuguese Gambit, Wuss Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f1e2
B01	Scandinavian Defense: Richter Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 f6d5 g1f3 g7g6
B01	Scandinavian Defense: Richter Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 g8f6 d2d4 g7g6
B01	Scandinavian Defense: Schiller-Pytel Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d6 d2d4 c7c6
B01	Scandinavian Defense: Schiller-Pytel Variation, Modern Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d6 d2d4 g8f6 f1c4 c7c6 g1e2 c8f5 c1f4 d6b4
B01	Scandinavian Defense: Valencian Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d8
B01	Scandinavian Defense: Valencian Variation, Ilundain Variation	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d8 d2d4 g8f6 g1f3 c7c6
B01	Scandinavian Defense: Valencian Variation, Main Line	دفاع اسکاندیناوی	e2e4 d7d5 e4d5 d8d5 b1c3 d5d8 d2d4 g8f6 g1f3 c8g4
B01	Scandinavian Defense: Zilbermints Gambit	دفاع اسکاندیناوی	e2e4 d7d5 b2b4
B01	Van Geet Opening: Grünfeld Defense	گشایش فان گیت	e2e4 d7d5 b1c3 d5e4 c3e4 e7e5
B02	Alekhine Defense	دفاع آلخین	e2e4 g8f6
B02	Alekhine Defense: Brooklyn Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6g8
B02	Alekhine Defense: Brooklyn Variation, Everglades Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6g8 d2d4 f7f5
B02	Alekhine Defense: Buckley Attack	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 b1a3
B02	Alekhine Defense: Hunt Variation, Lasker Simul Gambit	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 c4c5 b6d5 f1c4 e7e6 b1c3
B02	Alekhine Defense: Hunt Variation, Matsukevich Gambit	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 c4c5 b6d5 b1c3 d5c3 d2c3 d7d6 c1g5
B02	Alekhine Defense: Hunt Variation, Mikenas Gambit	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 c4c5 b6d5 f1c4 e7e6 b1c3 d7d6 c3d5 e6d5 c4d5
B02	Alekhine Defense: Kmoch Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 f1c4 d5b6 c4b3 c7c5 d2d3
B02	Alekhine Defense: Krejcik Variation	دفاع آلخین	e2e4 g8f6 f1c4
B02	Alekhine Defense: Krejcik Variation, Krejcik Gambit	دفاع آلخین	e2e4 g8f6 f1c4 f6e4 c4f7
B02	Alekhine Defense: Maróczy Variation	دفاع آلخین	e2e4 g8f6 d2d3
B02	Alekhine Defense: Mokele Mbembe	دفاع آلخین	e2e4 g8f6 e4e5 f6e4
B02	Alekhine Defense: Mokele Mbembe, Modern Line	دفاع آلخین	e2e4 g8f6 e4e5 f6e4 d2d4 f7f6
B02	Alekhine Defense: Mokele Mbembe, Vavra Defense	دفاع آلخین	e2e4 g8f6 e4e5 f6e4 d2d4 e7e6
B02	Alekhine Defense: Normal Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5
B02	Alekhine Defense: Scandinavian Variation	دفاع آلخین	e2e4 g8f6 b1c3 d7d5
B02	Alekhine Defense: Scandinavian Variation, Geschev Gambit	دفاع آلخین	e2e4 g8f6 b1c3 d7d5 e4d5 c7c6
B02	Alekhine Defense: Scandinavian Variation, Myers Gambit	دفاع آلخین	e2e4 g8f6 b1c3 d7d5 d2d3 d5e4 c1g5
B02	Alekhine Defense: Spielmann Gambit	دفاع آلخین	e2e4 g8f6 b1c3 d7d5 e4e5 f6d7 e5e6
B02	Alekhine Defense: Steiner Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 b2b3
B02	Alekhine Defense: Sämisch Attack	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 b1c3
B02	Alekhine Defense: The Squirrel	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5f4
B02	Alekhine Defense: Two Pawns Attack	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4
B02	Alekhine Defense: Two Pawns Attack, Lasker Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 c4c5
B02	Alekhine Defense: Two Pawns Attack, Mikenas Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 c4c5 b6d5 f1c4 e7e6 b1c3 d7d6
B02	Alekhine Defense: Two Pawns Attack, Tate Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 a2a4
B02	Alekhine Defense: Welling Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 b2b3
B03	Alekhine Defense	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4
B03	Alekhine Defense	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6
B03	Alekhine Defense	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4
B03	Alekhine Defense: Balogh Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 f1c4
B03	Alekhine Defense: Exchange Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 e5d6
B03	Alekhine Defense: Exchange Variation, Karpov Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 e5d6 c7d6 b1c3 g7g6 h2h3 f8g7 g1f3 e8g8 f1e2 b8c6 e1g1 c8f5 c1f4
B03	Alekhine Defense: Exchange Variation, Voronezh Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 e5d6 c7d6 b1c3 g7g6 c1e3 f8g7 a1c1 e8g8 b2b3
B03	Alekhine Defense: Four Pawns Attack	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4
B03	Alekhine Defense: Four Pawns Attack, Cambridge Gambit	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 g7g5
B03	Alekhine Defense: Four Pawns Attack, Fianchetto Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 g7g6
B03	Alekhine Defense: Four Pawns Attack, Ilyin-Zhenevsky Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 d6e5 f4e5 b8c6 g1f3 c8g4 e5e6 f7e6 c4c5
B03	Alekhine Defense: Four Pawns Attack, Korchnoi Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 d6e5 f4e5 c8f5 b1c3 e7e6 g1f3 f8e7 f1e2 e8g8 e1g1 f7f6
B03	Alekhine Defense: Four Pawns Attack, Main Line	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 d6e5 f4e5 b8c6 c1e3
B03	Alekhine Defense: Four Pawns Attack, Tartakower Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 d6e5 f4e5 b8c6 c1e3 c8f5 b1c3 e7e6 g1f3 d8d7 f1e2 e8c8 e1g1 f8e7
B03	Alekhine Defense: Four Pawns Attack, Trifunovic Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 f2f4 c8f5
B03	Alekhine Defense: Hunt Variation	دفاع آلخین	e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 c4c5
